,Adjusted_Prediction_Date_Copy,Open,High,Low,Close,Volume,Pre_market_volume,Intraday_volume,After_market_volume,After_hour_volume,trading_value,search_frequency,Institution_Total,Other_Corporations,Individual,Foreign_Total,SMA5,SMA20,MA50,RSI,MACD,Signal_Line,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Momentum,VROC,Volatility,Stochastic %K,Stochastic %D,BB_width,Close_Open_diff,KOSPI_Open,KOSPI_Close,NASDAQ_Open,NASDAQ_Close,WTI_Oil_Price,cpi,interest_rate,Exchange_Rate,Average_Sentiment_Score,Recommendation,Lag_0_Sentiment_Score,Lag_1_Sentiment_Score,Lag_2_Sentiment_Score,Lag_3_Sentiment_Score,Lag_4_Sentiment_Score,Lag_5_Sentiment_Score,Lag_6_Sentiment_Score,Lag_7_Sentiment_Score,Target
2023-08-07,2023-08-07,268000,277500,267500,274500,343927,759,"340,324",854,"1,990","94,112",4.0468,55519.0,4136.0,-2183.0,-57472.0,260100.0,261975.0,275750.0,55.0,-3568.8905742846546,-5120.428001868275,261975.0,275991.8132124104,247958.18678758966,12000.0,87.49768303985171,7008.4066062051725,87.6923076923077,57.948717948717956,28033.626424820715,6500,2591.58,2580.71,13972.4501953125,13994.400390625,81.94000244140625,112.39032258064516,3.535,1303.9,2.0,1.0,2.0,2.7142857142857144,-1.0,2.0,1.0,1.0,1.5,5.0,0
2023-08-08,2023-08-08,277500,290500,259000,272000,1056691,133,"1,040,464",838,"15,256","289,111",6.2079,94322.0,5232.0,21066.0,-120620.0,263700.0,262075.0,275790.0,54.1871921182266,-2574.6578588546254,-4611.2739732655455,262075.0,276358.87018172746,247791.12981827251,18000.0,178.2017697437531,7141.935090863737,58.42696629213483,75.37309132814751,28567.74036345494,-5500,2598.29,2573.98,13875.4501953125,13884.3203125,82.91999816894531,112.40870967741935,3.485,1304.1,2.25,1.0,2.25,2.0,2.7142857142857144,-1.0,2.0,1.0,1.0,1.5,0
2023-08-09,2023-08-09,266000,266500,254000,259500,546016,169,"541,049",912,"3,886","141,287",5.43749,-76807.0,1647.0,163340.0,-88180.0,265200.0,261900.0,275460.0,45.6221198156682,-2763.510770026478,-4241.721332617732,261900.0,276221.86403628055,247578.13596371945,7500.0,124.31208867051737,7160.93201814028,30.337078651685395,58.81878421204265,28643.72807256109,-6500,2580.6,2605.12,13897.6103515625,13722.01953125,84.4000015258789,112.42709677419354,3.487,1312.6,1.588235294117647,1.0,1.588235294117647,2.25,2.0,2.7142857142857144,-1.0,2.0,1.0,1.0,0
2023-08-10,2023-08-10,260500,263500,252500,256500,398236,227,"392,750","3,112","2,147","102,094",3.89238,-53998.0,137.0,91635.0,-37774.0,266900.0,261775.0,275110.0,50.0,-3119.295691656531,-4017.2362044254915,261775.0,276246.29645376164,247303.70354623836,8500.0,79.06053425538325,7235.648226880815,23.595505617977526,37.453183520599254,28942.59290752327,-4000,2592.4,2601.56,13818.25,13737.990234375,82.81999969482422,112.44548387096773,3.592,1318.3,1.3636363636363635,1.0,1.3636363636363635,1.588235294117647,2.25,2.0,2.7142857142857144,-1.0,2.0,1.0,0
2023-08-11,2023-08-11,256500,257500,251000,255000,211734,289,"204,823","1,797","4,825","53,941",3.75597,-14125.0,158.0,31384.0,-17417.0,263500.0,261700.0,274660.0,46.31578947368421,-3482.1551522880327,-3910.219993998,261700.0,276301.369798756,247098.63020124406,-17000.0,-66.61094833649246,7300.684899377975,20.224719101123593,24.71910112359551,29202.739597511914,-1500,2611.25,2591.26,13633.650390625,13644.849609375,83.19000244140625,112.46387096774194,3.576,1317.3,1.4285714285714286,1.0,1.4285714285714286,1.3636363636363635,1.588235294117647,2.25,2.0,2.7142857142857144,-1.0,2.0,0
2023-08-14,2023-08-14,250000,255000,249000,252000,203072,92,"200,397",564,"2,019","51,114",3.4231,-49047.0,625.0,13831.0,34591.0,259000.0,261075.0,274300.0,39.325842696629216,-3966.0803120159544,-3921.392057601591,261075.0,276231.291033586,245918.708966414,-22500.0,-40.9549119435229,7578.145516793002,13.48314606741573,19.101123595505623,30312.582067172014,2000,2586.51,2570.87,13599.0,13788.330078125,82.51000213623047,112.51903225806451,3.58,1321.1,0.0,0.0,0.0,1.4285714285714286,1.3636363636363635,1.588235294117647,2.25,2.0,2.7142857142857144,-1.0,0
2023-08-16,2023-08-16,251500,253000,241000,241000,303977,109,"298,913","1,648","3,307","74,356",3.35618,-81923.0,-1110.0,26910.0,56123.0,252800.0,259900.0,273820.0,40.69767441860465,-5177.519336737081,-4172.61751342869,259900.0,277400.6766786473,242399.3233213527,-31000.0,-71.23312302271904,8750.33833932365,0.0,11.235955056179781,35001.353357294574,-10500,2550.13,2525.64,13593.169921875,13474.6298828125,79.37999725341797,112.5558064516129,3.569,1331.3,2.0,1.0,2.0,0.0,1.4285714285714286,1.3636363636363635,1.588235294117647,2.25,2.0,2.7142857142857144,0
2023-08-17,2023-08-17,240500,243000,233000,239500,262180,316,"257,753","1,039","3,072","62,646",3.20175,-60976.0,-1322.0,4803.0,57495.0,248800.0,258700.0,273230.0,36.74698795180723,-6187.307526057179,-4575.555515954387,258700.0,278323.8308401323,239076.16915986766,-20000.0,-51.98309207056203,9811.915420066167,11.304347826086957,8.2624979645009,39247.66168026466,-1000,2512.92,2519.85,13527.2998046875,13316.9296875,80.38999938964844,112.5741935483871,3.557,1338.3,0.5,1.0,0.5,2.0,0.0,1.4285714285714286,1.3636363636363635,1.588235294117647,2.25,2.0,0
2023-08-18,2023-08-18,236500,241500,235500,236500,180055,13,"177,894",315,"1,833","42,748",2.71874,-33457.0,602.0,-10790.0,43645.0,244800.0,257075.0,272600.0,36.74698795180723,-7147.257731068006,-5089.895958977111,257075.0,278415.0414343805,235734.95856561948,-20000.0,-54.786860052833,10670.020717190257,6.086956521739131,5.797101449275367,42680.082868761034,0,2495.18,2504.5,13190.01953125,13290.7802734375,81.25,112.59258064516129,3.547,1341.6,2.2857142857142856,1.0,2.2857142857142856,0.5,2.0,0.0,1.4285714285714286,1.3636363636363635,1.588235294117647,2.25,1
2023-08-21,2023-08-21,236500,241500,236500,238500,141955,35,"140,381",688,851,"34,029",2.86545,-657.0,-336.0,-8121.0,9114.0,241500.0,256175.0,271760.0,35.18518518518519,-7658.361079938972,-5603.588983169484,256175.0,279078.17146505957,233271.8285349404,-16500.0,-32.95597306053823,11451.585732529793,9.565217391304348,8.985507246376818,45806.342930119165,2000,2511.7,2508.8,13347.259765625,13497.58984375,80.72000122070312,112.64774193548386,3.545,1336.9,1.0,1.0,1.0,2.2857142857142856,0.5,2.0,0.0,1.4285714285714286,1.3636363636363635,1.588235294117647,0
2023-08-22,2023-08-22,240000,240500,236000,236000,143326,81,"141,286",900,"1,059","34,071",2.87917,-12200.0,491.0,7911.0,3798.0,238300.0,254875.0,270600.0,37.99999999999999,-8170.953605921211,-6117.06190771983,254875.0,279287.84174579615,230462.15825420382,-16000.0,-29.421092026473367,12206.420872898088,5.217391304347826,6.95652173913044,48825.683491592325,-4000,2528.39,2515.74,13593.9501953125,13505.8701171875,80.3499984741211,112.66612903225806,3.54,1341.5,2.5,1.0,2.5,1.0,2.2857142857142856,0.5,2.0,0.0,1.4285714285714286,1.3636363636363635,0
2023-08-23,2023-08-23,240500,244000,232500,234000,190278,18,"188,868",356,"1,036","45,175",3.12797,-17681.0,-316.0,17582.0,415.0,236900.0,253025.0,269400.0,37.99999999999999,-8638.985315953789,-6621.446589366622,253025.0,277896.1944986464,228153.80550135358,-7000.0,-37.403816736134644,12435.597249323211,2.586206896551724,5.789605197401304,49742.388997292845,-6500,2510.0,2505.5,13532.4296875,13721.0302734375,78.88999938964844,112.68451612903226,3.56,1338.7,0.5,1.0,0.5,2.5,1.0,2.2857142857142856,0.5,2.0,0.0,1.4285714285714286,0
2023-08-24,2023-08-24,232500,236000,231500,232500,159208,307,"156,873",314,"1,714","37,177",2.89547,-6137.0,-3146.0,-1305.0,10588.0,235500.0,251800.0,268210.0,39.31034482758621,-9026.884971210588,-7102.534265735416,251800.0,278212.5169688844,225387.4830311156,-7000.0,-39.27530704096422,13206.258484442194,1.694915254237288,3.166171151712284,52825.03393776878,0,2531.78,2537.68,13834.3095703125,13463.9697265625,79.05000305175781,112.70290322580645,3.572,1338.0,1.5,1.0,1.5,0.5,2.5,1.0,2.2857142857142856,0.5,2.0,0.0,1
2023-08-25,2023-08-25,229500,238500,229000,237000,144973,6,"143,317",285,"1,365","34,205",2.66298,3420.0,1013.0,-21121.0,16688.0,235600.0,250575.0,266940.0,16.981132075471706,-8868.95011454611,-7455.817435497555,250575.0,277363.2043955333,223786.7956044667,500.0,-19.484046541334592,13394.10219776665,13.008130081300814,5.763084077363281,53576.40879106661,7500,2505.39,2519.14,13514.3701171875,13590.650390625,79.83000183105469,112.72129032258064,3.565,1324.0,2.095238095238096,1.0,2.095238095238096,1.5,0.5,2.5,1.0,2.2857142857142856,0.5,2.0,1
2023-08-28,2023-08-28,237000,245000,234500,244500,158483,11,"157,527",326,619,"38,157",2.59434,30704.0,175.0,5307.0,-36186.0,236800.0,249875.0,265880.0,24.13793103448276,-8045.8507241161715,-7573.824093221279,249875.0,276522.5534573661,223227.44654263387,6000.0,11.64312634285513,13323.776728683066,25.203252032520325,13.30209912268615,53295.106914732256,7500,2534.42,2543.41,13695.3603515625,13705.1298828125,80.0999984741211,112.77645161290322,3.563,1326.6,2.2,1.0,2.2,2.095238095238096,1.5,0.5,2.5,1.0,2.2857142857142856,0.5,1
2023-08-29,2023-08-29,247000,251500,240000,251000,226439,0,"225,416",470,553,"56,043",2.96068,33725.0,470.0,-12994.0,-21201.0,239800.0,249300.0,264890.0,33.064516129032256,-6790.763159259455,-7417.2119064289145,249300.0,275288.6614952717,223311.3385047283,15000.0,57.98878082134434,12994.330747635848,58.666666666666664,32.29268292682928,51977.32299054341,4000,2550.76,2552.16,13687.23046875,13943.759765625,81.16000366210938,112.79483870967742,3.564,1322.5,2.0,1.0,2.0,2.2,2.095238095238096,1.5,0.5,2.5,1.0,2.2857142857142856,0
2023-08-30,2023-08-30,252000,253500,245500,245500,172686,2,"170,823",157,"1,704","42,834",2.67413,-14306.0,791.0,11149.0,2366.0,242100.0,248875.0,263790.0,37.27272727272727,-6168.791270448564,-7167.527779232845,248875.0,274818.00433034386,222931.99566965617,11500.0,-9.245419859363668,12971.502165171916,47.82608695652174,43.898668551902915,51886.00866068769,-6500,2575.42,2561.22,13961.76953125,14019.3095703125,81.62999725341797,112.81322580645161,3.577,1322.0,2.0,1.0,2.0,2.0,2.2,2.095238095238096,1.5,0.5,2.5,1.0,1
2023-08-31,2023-08-31,246000,254500,245500,252500,240370,47,"239,354",215,754,"60,563",2.78309,44547.0,-1039.0,-53902.0,10394.0,246100.0,248900.0,262910.0,46.610169491525426,-5052.787183540349,-6744.579660094347,248900.0,274856.6440130669,222943.3559869331,20000.0,50.97859404050048,12978.32200653344,82.45614035087719,62.98296465802187,51913.288026133785,6500,2564.45,2556.27,14041.5400390625,14034.9697265625,83.62999725341797,112.8316129032258,3.62,1321.4,2.5,1.0,2.5,2.0,2.0,2.2,2.095238095238096,1.5,0.5,2.5,0
2023-09-01,2023-09-01,252000,255000,249000,249000,167391,8,"166,682",115,586,"42,140",2.4708,29122.0,1622.0,-7474.0,-23270.0,248500.0,248950.0,261750.0,45.08196721311475,-4400.045666064776,-6275.672861288433,248950.0,274903.1967405301,222996.80325946995,12000.0,15.463569078380113,12976.598370265026,76.92307692307693,69.06843474349196,51906.393481060135,-3000,2551.93,2563.71,14129.9599609375,14031.8095703125,85.55000305175781,112.85,3.567,1322.3,2.0,1.0,2.0,2.5,2.0,2.0,2.2,2.095238095238096,1.5,0.5,1
2023-09-05,2023-09-05,251000,252500,248000,251000,84174,0,"83,315",412,447,"21,094",2.1774,-1079.0,-220.0,-3766.0,5065.0,249700.0,246700.0,259800.0,60.20408163265306,-3102.861273920833,-5232.016870655463,246700.0,266808.6522357137,226591.34776428636,0.0,-62.827074841347994,10054.326117856825,84.61538461538461,81.41025641025642,40217.30447142731,0,2578.91,2582.18,13994.5400390625,14020.9501953125,86.69000244140625,112.90599999999999,3.51,1319.3,2.0,1.0,2.0,2.0,2.5,2.0,2.0,2.2,2.095238095238096,1.5,0
2023-09-06,2023-09-06,251000,252500,247000,249500,78857,2,"78,415",104,336,"19,701",2.01096,-7979.0,1629.0,13691.0,-7341.0,250500.0,245575.0,258950.0,60.20408163265306,-2704.5567699921958,-4726.52485052281,245575.0,261882.16665183,229267.83334817,4000.0,-54.335035845407276,8153.583325914997,78.84615384615384,82.05128205128206,32614.33330365998,-1500,2577.41,2563.34,13988.8095703125,13872.4697265625,87.54000091552734,112.91999999999999,3.496,1324.3,2.0,1.0,2.0,2.0,2.0,2.5,2.0,2.0,2.2,2.095238095238096,0
2023-09-07,,247000,252000,243000,245500,130515,0,"129,685",159,671,"32,140",2.02297,-21052.0,1537.0,-4441.0,23956.0,249100.0,244875.0,258160.0,59.00000000000001,-2680.7619960310694,-4317.372279624462,244875.0,259809.50614129042,229940.49385870958,-7000.0,-45.702458709489534,7467.253070645202,63.46153846153846,75.64102564102565,29869.012282580836,-1500,2554.87,2548.26,13675.1103515625,13748.830078125,86.87000274658203,112.934,3.54,1332.6,2.0,1.0,2.0,2.0,2.0,2.0,2.5,2.0,2.0,2.2,0
2023-09-08,2023-09-08,245500,248000,241000,245500,135475,34,"135,066",102,273,"33,065",1.8531,-20207.0,1148.0,-12036.0,31095.0,248400.0,244325.0,257480.0,57.29166666666667,-2631.5693726024765,-3980.211698220065,244325.0,258231.7382380299,230418.2617619701,-3500.0,-19.066735965493965,6953.369119014954,63.46153846153846,68.58974358974359,27813.47647605982,0,2546.07,2547.68,13754.7099609375,13761.5302734375,87.51000213623047,112.948,3.593,1334.7,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.0,0
2023-09-11,2023-09-11,244500,246000,238500,244500,124617,25,"123,896",69,627,"30,138",2.09847,-6164.0,80.0,3111.0,2973.0,247200.0,243800.0,256740.0,59.13978494623657,-2642.8108286330535,-3712.731524302663,243800.0,256771.22321059112,230828.77678940888,-6000.0,14.26567270926746,6485.611605295568,59.61538461538461,62.17948717948718,25942.44642118225,0,2549.88,2556.88,13884.0302734375,13917.8896484375,87.29000091552734,112.99,3.602,1333.4,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.0,1
2023-09-12,2023-09-12,245000,253000,242000,247500,164520,0,"163,541",121,858,"41,077",2.12163,27082.0,-428.0,-14521.0,-12133.0,246500.0,243575.0,256100.0,64.21052631578948,-2382.1844955672277,-3446.622118555576,243575.0,256095.6145805114,231054.3854194886,-3500.0,95.45227742533325,6260.30729025571,71.15384615384616,64.74358974358977,25041.229161022813,2500,2566.42,2536.58,13858.9404296875,13773.6103515625,88.83999633789062,113.00399999999999,3.597,1332.4,0.8333333333333334,1.0,0.8333333333333334,2.0,2.0,2.0,2.0,2.0,2.0,2.5,0
2023-09-13,2023-09-13,246500,248000,240000,242000,157118,22,"156,112",335,649,"38,136",1.9286,-66.0,808.0,17795.0,-18537.0,245000.0,243625.0,255220.0,59.22330097087379,-2589.5891121615714,-3275.2155172767752,243625.0,256110.25446065876,231139.74553934124,-7500.0,99.24420152935059,6242.627230329377,50.0,60.25641025641028,24970.508921317523,-4500,2536.22,2534.7,13773.669921875,13813.58984375,88.5199966430664,113.018,3.592,1326.1,1.6666666666666667,1.0,1.6666666666666667,0.8333333333333334,2.0,2.0,2.0,2.0,2.0,2.0,1
2023-09-14,,244000,247000,240500,246000,143362,26,"142,347",506,483,"35,144",1.8857,7759.0,24.0,-22647.0,14864.0,245100.0,243950.0,254530.0,58.8235294117647,-2403.486300522811,-3100.8696739259826,243950.0,256321.01876415958,231578.98123584042,500.0,9.843313029153737,6185.509382079794,56.09756097560976,59.083802376485316,24742.037528319168,2000,2544.89,2572.89,13889.759765625,13926.0498046875,90.16000366210938,113.032,3.587,1327.8,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,0.8333333333333334,2.0,2.0,2.0,2.0,2.0,0
2023-09-15,,244500,246500,240000,244500,137119,86,"135,923",829,281,"33,381",1.98694,21316.0,284.0,4662.0,-26262.0,244900.0,244350.0,253830.0,50.0,-2349.9472167542845,-2950.6851824916434,244350.0,256213.6996093581,232486.3003906419,-1000.0,1.213508027311312,5931.849804679043,36.36363636363637,47.48706577974872,23727.399218716193,0,2574.98,2601.28,13889.2001953125,13708.330078125,90.7699966430664,113.04599999999999,3.58,1326.1,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.8333333333333334,2.0,2.0,2.0,2.0,0
2023-09-18,,243500,247000,241000,241500,145548,4,"144,954",224,366,"35,449",1.79991,-3821.0,-774.0,20592.0,-15997.0,244300.0,244500.0,252940.0,38.554216867469876,-2520.5368552062428,-2864.6555170345637,244500.0,256125.74276065288,232874.25723934712,-3000.0,16.796263752136547,5812.8713803264345,18.181818181818183,36.881005173688116,23251.48552130576,-2000,2588.69,2574.72,13669.9599609375,13710.240234375,91.4800033569336,113.088,3.583,1327.6,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.8333333333333334,2.0,2.0,2.0,1
2023-09-19,2023-09-19,240500,245500,239500,245000,116313,18,"115,605",452,238,"28,184",1.89943,-8470.0,-223.0,-8161.0,16854.0,243800.0,244950.0,252500.0,49.36708860759494,-2346.2633599169785,-2760.9770856110467,244950.0,255865.4646452216,234034.5353547784,-2500.0,-29.301604668125456,5457.732322610804,39.39393939393939,31.313131313131322,21830.929290443193,4500,2579.36,2559.21,13649.4404296875,13678.1904296875,91.19999694824219,113.10199999999999,3.609,1326.0,2.0,1.0,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.8333333333333334,2.0,2.0,0
2023-09-20,2023-09-20,243000,246000,237000,243000,203324,11,"195,681",599,"7,033","48,910",2.40989,-49906.0,693.0,51231.0,-2018.0,244000.0,245400.0,251960.0,36.23188405797102,-2342.5304122126254,-2677.2877509313626,245400.0,255087.75678776967,235712.24321223033,1000.0,29.408470067083336,4843.878393884837,33.33333333333333,30.30303030303031,19375.513575539342,0,2556.55,2559.74,13710.259765625,13469.1298828125,90.27999877929688,113.116,3.619,1323.7,1.0,1.0,1.0,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.8333333333333334,2.0,0
2023-09-21,2023-09-21,243000,243000,230000,230500,362626,"1,590","356,110",936,"3,990","84,484",4.42858,-68437.0,-4597.0,66752.0,6282.0,240900.0,245300.0,251310.0,28.735632183908052,-3310.061231963249,-2803.8424471377402,245300.0,255572.08788288507,235027.91211711493,-15500.0,152.94429486195784,5136.0439414425355,2.0,24.909090909090917,20544.17576577014,-12500,2544.81,2514.97,13328.0595703125,13223.98046875,89.62999725341797,113.13,3.594,1329.3,1.7241379310344829,1.0,1.7241379310344829,1.0,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.8333333333333334,0
2023-09-22,2023-09-22,227000,235000,223000,230500,173553,10,"171,297",461,"1,785","39,795",2.77193,-4567.0,-6224.0,-15560.0,26351.0,238100.0,244975.0,250740.0,26.19047619047619,-4030.3767034833727,-3049.149298406867,244975.0,256666.0897245466,233283.9102754534,-14000.0,26.57108059422837,5845.544862273292,25.0,20.111111111111118,23382.17944909318,3500,2491.45,2508.13,13287.169921875,13211.8095703125,90.02999877929688,113.14399999999999,3.618,1339.1,0.4285714285714285,1.0,0.4285714285714285,1.7241379310344829,1.0,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1
2023-09-25,2023-09-25,226500,244000,226500,242500,304537,3,"303,072",365,"1,097","72,823",3.0988,30987.0,-2224.0,-119873.0,91110.0,238300.0,244875.0,250460.0,42.05607476635514,-3591.531255774258,-3157.625689880345,244875.0,256617.2987079787,233132.7012920213,1000.0,109.23475417044548,5871.149353989361,65.0,30.666666666666675,23484.597415957425,16000,2504.1,2495.76,13172.5400390625,13271.3203125,89.68000030517578,113.18599999999999,3.63,1337.6,1.3333333333333333,1.0,1.3333333333333333,0.4285714285714285,1.7241379310344829,1.0,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0
2023-09-26,2023-09-26,240000,246000,238500,242500,152583,18,"131,488","19,274","1,803","36,926",2.17568,-8356.0,-1108.0,-7837.0,17301.0,237800.0,244450.0,250020.0,43.26923076923077,-3206.7773436856514,-3167.456020641406,244450.0,255869.74283054657,233030.25716945343,-2500.0,31.183100771194965,5709.871415273289,65.0,51.66666666666668,22839.485661093146,2500,2493.64,2462.97,13180.9599609375,13063.6103515625,90.38999938964844,113.19999999999999,3.62,1333.7,2.6666666666666665,1.0,2.6666666666666665,1.3333333333333333,0.4285714285714285,1.7241379310344829,1.0,2.0,1.6666666666666667,1.6666666666666667,0
2023-09-27,2023-09-27,239500,240500,236000,238000,131388,28,"130,309",405,646,"31,306",1.86683,-3495.0,562.0,2672.0,261.0,236800.0,244075.0,249490.0,42.857142857142854,-3227.7618587878824,-3179.517188270702,244075.0,255837.00394669786,232312.99605330214,-5000.0,-35.37998465503335,5881.001973348929,50.0,60.00000000000001,23524.007893395727,-1500,2447.99,2465.07,13115.3603515625,13092.849609375,93.68000030517578,113.214,3.829,1344.8,2.04,1.0,2.04,2.6666666666666665,1.3333333333333333,0.4285714285714285,1.7241379310344829,1.0,2.0,1.6666666666666667,0
2023-10-04,2023-10-04,236500,237000,221000,222500,268790,70,"267,059",518,"1,143","60,718",2.63638,-40457.0,1118.0,49013.0,-9674.0,235200.0,242575.0,248670.0,33.08823529411765,-4443.886343739345,-3432.3910193644306,242575.0,257132.59884770005,228017.40115229995,-8000.0,-25.876798685146678,7278.799423850024,4.6875,39.89583333333334,29115.1976954001,-14000,2435.78,2405.69,13092.919921875,13236.009765625,84.22000122070312,113.21290322580644,3.555,1351.3,1.0,1.0,1.0,2.04,2.6666666666666665,1.3333333333333333,0.4285714285714285,1.7241379310344829,1.0,2.0,1
